1.023000000000000000e+03
1.492000000000000000e+03
2.165000000000000000e+03
2.915000000000000000e+03
6.107000000000000000e+03
6.872000000000000000e+03
7.031000000000000000e+03
7.695000000000000000e+03
7.827000000000000000e+03
1.121500000000000000e+04
1.199200000000000000e+04
1.244800000000000000e+04
1.543300000000000000e+04
1.668700000000000000e+04
1.695100000000000000e+04
1.957300000000000000e+04
2.105700000000000000e+04
2.272000000000000000e+04
2.545000000000000000e+04
2.672900000000000000e+04
2.675100000000000000e+04
2.682100000000000000e+04
